Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDN45,OUT013,3610.6334
FDT45,OUT010,126.502
FDR32,OUT035,5480.8656
FDA48,OUT017,6040.1376
FDN23,OUT017,2157.192
NCR18,OUT035,605.878
FDD45,OUT046,1134.5232
FDI22,OUT018,2117.244
FDT09,OUT013,838.908
DRC24,OUT027,3281.0624
FDT39,OUT046,2684.5056
FDX28,OUT045,1298.31
FDA50,OUT018,1713.7692
FDT33,OUT027,5704.5744
FDQ60,OUT049,3219.8088
NCM19,OUT018,1012.016
FDF40,OUT046,7240.575
NCI30,OUT035,2463.46
FDK34,OUT049,2145.2076
FDA38,OUT027,4592.0226
FDT02,OUT045,805.618
FDC11,OUT017,1427.4752
FDD08,OUT046,721.0614
NCS29,OUT046,6624.71
DRI03,OUT010,739.038
FDK48,OUT035,451.4124
FDM52,OUT049,1177.1344
FDP49,OUT035,801.6232
DRA24,OUT046,982.7208
NCJ43,OUT049,2093.2752
FDE11,OUT045,2057.9878
FDP01,OUT049,1829.6184
FDQ59,OUT018,605.878
FDA43,OUT019,196.411
FDL14,OUT017,3075.996
FDV50,OUT010,369.519
FDT01,OUT027,9562.2196
NCC42,OUT035,1404.838
FDO28,OUT046,3115.944
FDD32,OUT019,82.5592
FDV45,OUT035,2684.5056
NCW17,OUT019,361.5294
NCJ17,OUT027,1569.9564
NCF18,OUT049,2836.308
FDP01,OUT045,1829.6184
FDH24,OUT045,1571.288
FDI38,OUT027,5753.8436
FDX03,OUT035,181.0976
FDY28,OUT046,1274.3412
FDN34,OUT018,2931.5174
FDJ02,OUT045,1640.5312
FDW40,OUT019,142.4812
FDX03,OUT017,181.0976
FDE17,OUT027,6024.1584
FDT58,OUT046,3355.632
FDI38,OUT013,2285.0256
FDW22,OUT035,5626.01
FDS15,OUT027,2189.8162
NCX06,OUT013,4042.7376
DRK47,OUT035,2055.3246
FDC23,OUT027,1605.9096
FDM56,OUT010,110.5228
FDP21,OUT046,1904.188
FDP58,OUT046,3105.957
FDA27,OUT019,256.9988
FDK41,OUT019,87.2198
NCH42,OUT046,4580.704
FDG29,OUT045,209.727
FDW15,OUT018,2770.3938
FDD28,OUT018,619.194
FDQ37,OUT049,4843.695
FDC23,OUT035,3803.0496
FDV13,OUT035,1657.1762
FDK33,OUT046,5752.512
FDO33,OUT013,1006.6896
FDN21,OUT017,2900.2248
NCW06,OUT027,4633.968
FDI38,OUT035,2492.7552
FDC21,OUT027,966.7416
NCS05,OUT046,2885.5772
NCN53,OUT049,872.8638
FDV40,OUT010,114.5176
FDG60,OUT017,2812.3392
NCY30,OUT027,5070.7328
FDM40,OUT045,850.8924
NCO30,OUT046,567.2616
FDK10,OUT046,6179.9556
FDM36,OUT045,3448.844
FDN10,OUT013,2370.248
FDM46,OUT018,1134.5232
FDX50,OUT049,1657.842
FDP33,OUT045,2516.724
FDO12,OUT045,3025.3952
FDC28,OUT013,1901.5248
FDO31,OUT045,792.302
FDX45,OUT035,1721.093
FDV21,OUT049,2530.04
FDH04,OUT049,1221.0772
NCG54,OUT013,1901.5248
FDO13,OUT046,3617.9572
FDA09,OUT027,5880.3456
FDC38,OUT017,2681.8424
NCO42,OUT046,1749.7224
FDL45,OUT049,2093.941
NCK31,OUT013,607.2096
FDM39,OUT017,5688.5952
FDC22,OUT010,188.4214
FDF46,OUT046,671.1264
FDQ37,OUT045,4649.9472
FDH41,OUT010,424.7804
FDQ04,OUT046,356.8688
NCQ02,OUT027,6114.7072
FDJ57,OUT027,7510.224
NCE07,OUT049,2466.789
FDE56,OUT013,1464.76
FDI20,OUT049,3165.879
FDK36,OUT018,657.8104
FDP08,OUT027,5944.2624
FDF44,OUT017,3047.3666
NCU53,OUT017,2466.789
FDF47,OUT035,897.4984
FDS55,OUT010,149.805
FDZ52,OUT010,436.7648
FDL04,OUT018,1667.829
NCM26,OUT035,3981.484
FDX43,OUT049,3509.4318
FDP52,OUT049,5742.525
DRK49,OUT045,615.1992
FDE38,OUT013,2818.3314
DRF13,OUT035,1596.5884
FDK41,OUT010,89.883
FDJ04,OUT027,4434.228
FDZ44,OUT018,2181.1608
FDS11,OUT013,4950.8888
FDA55,OUT049,3415.554
NCW53,OUT046,2693.8268
FDB49,OUT027,2010.716
FDD23,OUT017,2057.9878
NCV42,OUT045,1310.2944
NCZ29,OUT018,2684.5056
FDQ26,OUT013,898.83
FDV08,OUT017,849.5608
FDC53,OUT049,689.7688
FDV58,OUT010,595.2252
NCP02,OUT019,126.502
DRI37,OUT045,695.0952
FDQ12,OUT049,6201.927
FDE33,OUT046,1655.1788
FDX27,OUT045,777.6544
FDM22,OUT017,1076.5986
NCH30,OUT019,113.8518
FDC04,OUT017,2695.1584
FDO38,OUT046,1038.648
FDV52,OUT027,2586.633
FDB32,OUT013,1229.0668
FDV43,OUT018,413.4618
FDI24,OUT018,529.311
FDR40,OUT017,1949.4624
FDW02,OUT049,2956.152
FDE44,OUT049,1231.73
FDL38,OUT046,1657.1762
NCT54,OUT010,386.164
DRJ39,OUT010,474.0496
FDW55,OUT049,3237.1196
DRF13,OUT019,457.4046
NCW17,OUT049,3016.7398
FDP13,OUT035,255.6672
FDS08,OUT018,3448.844
NCP17,OUT035,1640.5312
NCO53,OUT035,2021.3688
FDH19,OUT045,521.3214
FDJ04,OUT017,948.0992
FDG10,OUT049,343.5528
FDA40,OUT010,89.883
FDI53,OUT045,2577.9776
FDU09,OUT010,113.186
FDK60,OUT045,1846.9292
FDR43,OUT017,1061.951
FDW22,OUT017,1989.4104
DRP47,OUT010,251.6724
DRG48,OUT010,739.038
FDA14,OUT035,4082.6856
FDU49,OUT013,2163.85
FDK28,OUT045,2848.9582
FDT19,OUT046,6231.888
NCQ42,OUT045,1120.5414
FDD03,OUT045,1864.24
NCM53,OUT013,952.7598
NCX53,OUT045,3545.385
FDV14,OUT027,1498.05
NCZ54,OUT017,2274.3728
FDB39,OUT013,438.0964
DRC24,OUT046,3383.5956
FDY36,OUT013,1669.8264
FDN01,OUT035,3705.177
DRH25,OUT046,718.3982
FDV08,OUT046,894.8352
NCP53,OUT049,8604.7992
FDU52,OUT010,739.038
NCI42,OUT045,1667.1632
FDZ14,OUT035,3355.632
FDF11,OUT046,1442.1228
FDQ13,OUT018,2408.8644
FDO32,OUT010,229.701
DRJ37,OUT018,1853.5872
FDY43,OUT046,2863.6058
NCT41,OUT017,3795.06
NCV17,OUT045,2360.9268
FDM04,OUT027,607.8754
DRB48,OUT018,227.7036
FDM24,OUT013,2871.5954
FDT37,OUT049,3745.125
NCO05,OUT010,197.0768
FDL13,OUT046,6093.4016
FDL15,OUT017,1829.6184
FDB11,OUT018,4607.336
FDL14,OUT019,294.2836
FDY10,OUT019,683.1108
FDJ40,OUT049,1821.6288
NCW18,OUT046,6093.4016
NCY06,OUT013,516.6608
DRE13,OUT018,872.198
FDA26,OUT045,4819.0604
NCE19,OUT010,161.7894
FDE33,OUT035,934.7832
DRL59,OUT027,1597.92
FDY07,OUT046,1211.756
FDF57,OUT018,2976.7918
FDM58,OUT035,1965.4416
FDP26,OUT027,3050.6956
FDY32,OUT046,3263.7516
FDD51,OUT010,47.9376
FDU22,OUT018,2251.7356
FDZ49,OUT018,2805.0154
NCI42,OUT017,5366.348
FDT04,OUT027,842.237
NCU41,OUT045,3755.112
FDS56,OUT045,3934.878
NCN42,OUT017,2648.5524
FDK34,OUT046,2702.4822
FDB03,OUT017,5528.1374
DRJ25,OUT035,1034.6532
FDT25,OUT027,3668.558
FDN20,OUT013,2631.2416
FDP09,OUT013,1095.241
FDM20,OUT019,488.6972
NCG55,OUT046,2519.3872
NCP14,OUT045,1254.3672
NCH06,OUT046,990.7104
FDV52,OUT013,1060.6194
NCL07,OUT035,319.584
DRJ11,OUT027,9554.23
DRO59,OUT013,391.4904
FDW15,OUT010,296.9468
NCQ30,OUT035,3355.632
NCN54,OUT019,150.4708
FDY01,OUT027,3355.632
FDX39,OUT035,6331.758
FDH53,OUT027,2255.7304
FDA57,OUT035,479.376
NCC07,OUT010,426.112
FDU28,OUT013,1844.266
FDK36,OUT010,101.2016
FDR36,OUT018,446.7518
NCQ17,OUT035,3207.8244
FDS28,OUT019,163.7868
FDE08,OUT045,4119.9704
FDU22,OUT046,2133.2232
FDG41,OUT045,1215.7508
FDO31,OUT010,157.1288
FDM21,OUT019,517.9924
FDU40,OUT017,2131.2258
FDV36,OUT018,1771.028
FDT10,OUT027,2548.0166
FDX38,OUT045,985.384
NCU30,OUT027,4379.6324
NCV06,OUT049,2458.1336
FDT16,OUT035,3755.112
NCP41,OUT027,3472.147
FDZ56,OUT017,2863.6058
FDC22,OUT035,2269.0464
FDU10,OUT035,1230.3984
FDS46,OUT045,353.5398
FDO08,OUT049,2673.8528
NCV42,OUT018,1941.4728
FDP33,OUT035,5113.344
FDJ12,OUT046,5400.9696
FDH04,OUT045,1221.0772
NCU54,OUT013,7130.718
FDO36,OUT010,882.185
FDT37,OUT027,5926.2858
FDD14,OUT010,567.2616
FDA16,OUT013,2735.1064
NCS42,OUT019,185.0924
FDP10,OUT019,211.7244
FDQ28,OUT049,1390.1904
FDK57,OUT010,120.5098
FDK02,OUT013,2756.412
FDW47,OUT018,3237.1196
NCC42,OUT018,846.8976
FDQ37,OUT018,4649.9472
FDL40,OUT046,1061.951
DRE13,OUT010,261.6594
FDQ34,OUT027,3635.268
NCB54,OUT046,3983.4814
FDS48,OUT049,1177.1344
FDO15,OUT045,960.7494
NCT30,OUT013,419.454
FDU49,OUT027,3494.1184
FDE21,OUT046,2912.875
FDS49,OUT019,229.701
FDT38,OUT027,241.6854
FDZ01,OUT045,2255.7304
FDC41,OUT035,639.168
DRG13,OUT010,457.4046
NCZ42,OUT018,2994.7684
NCM07,OUT045,1006.6896
NCV17,OUT018,2077.296
DRK39,OUT035,1331.6
FDS37,OUT018,1593.9252
FDV12,OUT019,591.2304
NCG19,OUT018,4326.3684
FDS51,OUT013,484.7024
NCO14,OUT046,351.5424
FDC38,OUT046,1192.4478
FDN15,OUT046,419.454
NCH42,OUT013,5191.2426
FDQ22,OUT046,439.428
FDC05,OUT013,1844.266
FDZ31,OUT013,4456.1994
DRJ23,OUT049,952.094
FDC52,OUT035,2143.876
DRD12,OUT010,88.5514
FDV55,OUT017,2636.568
FDD32,OUT046,1757.712
FDR01,OUT049,2388.8904
FDY08,OUT019,755.0172
FDQ45,OUT045,2993.4368
DRN11,OUT027,3761.77
NCS05,OUT018,1442.7886
FDY32,OUT035,2784.3756
NCD31,OUT045,3124.5994
NCE06,OUT049,2886.243
NCP14,OUT046,1720.4272
NCF18,OUT019,189.0872
FDF14,OUT018,1837.608
FDB22,OUT017,3383.5956
NCH54,OUT049,4119.9704
FDU27,OUT035,739.038
FDS58,OUT027,4870.9928
NCU29,OUT035,1611.236
FDJ57,OUT013,1970.768
FDL56,OUT049,1133.8574
FDH60,OUT035,4586.0304
FDN24,OUT018,926.7936
FDD02,OUT017,4029.4216
FDP15,OUT017,2384.8956
FDB28,OUT027,8388.4142
DRC49,OUT045,4374.306
NCG30,OUT018,1132.5258
FDJ14,OUT049,1038.648
FDL52,OUT045,447.4176
NCG19,OUT027,5359.69
NCN41,OUT035,3129.26
FDW22,OUT013,3600.6464
FDI02,OUT013,2087.283
FDV51,OUT045,1816.3024
FDV48,OUT046,785.644
NCL17,OUT019,288.9572
FDP46,OUT045,966.7416
FDU10,OUT045,282.2992
FDT37,OUT010,731.0484
FDI27,OUT035,850.8924
FDN51,OUT046,4175.8976
FDW07,OUT035,796.9626
FDN45,OUT049,3375.606
DRN37,OUT027,4769.1254
DRF48,OUT049,1491.392
FDP38,OUT019,207.7296
NCX18,OUT027,3998.7948
FDK45,OUT018,1259.6936
FDZ37,OUT049,814.9392
FDS50,OUT018,2460.7968
NCR54,OUT018,4910.275
NCS17,OUT035,2220.443
FDV31,OUT046,529.311
DRE27,OUT017,1174.4712
FDN60,OUT013,1278.336
FDK26,OUT013,6897.688
FDX37,OUT018,619.194
FDW31,OUT046,1182.4608
FDX26,OUT018,3169.208
DRL49,OUT019,284.9624
FDU49,OUT017,2163.85
FDY58,OUT046,6201.927
FDN03,OUT045,5976.2208
NCV06,OUT010,585.2382
FDH53,OUT045,1384.864
FDG31,OUT018,322.913
NCC06,OUT045,2812.3392
FDS13,OUT049,5299.768
FDP16,OUT035,5005.4844
FDA35,OUT013,2450.144
DRP47,OUT018,3585.333
FDY28,OUT010,691.1004
FDY20,OUT035,1561.9668
NCH30,OUT017,2431.5016
NCR29,OUT019,123.8388
NCP05,OUT013,2969.468
NCF30,OUT019,249.0092
FDA08,OUT035,1973.4312
FDN51,OUT027,7136.7102
FDH12,OUT046,2117.244
FDY39,OUT017,2876.256
NCO53,OUT045,2581.9724
FDB40,OUT046,1895.5326
FDH02,OUT049,814.9392
FDY11,OUT027,958.752
FDQ09,OUT019,683.1108
FDP16,OUT013,2860.2768
NCF55,OUT018,78.5644
FDY09,OUT027,5866.3638
FDY39,OUT045,1337.5922
NCU53,OUT049,1657.842
NCT41,OUT049,1062.6168
FDJ45,OUT046,834.9132
FDR28,OUT013,1808.9786
FDN08,OUT013,824.9262
FDJ07,OUT049,2376.906
FDZ09,OUT027,4161.25
FDQ14,OUT017,1869.5664
FDY12,OUT027,2109.2544
FDK57,OUT046,2516.724
FDD20,OUT049,4020.7662
FDS36,OUT018,2460.7968
FDI40,OUT049,325.5762
FDJ40,OUT045,1444.786
FDE08,OUT013,5540.7876
DRK01,OUT013,661.8052
FDC58,OUT049,162.4552
FDE50,OUT046,3440.8544
FDX48,OUT035,1390.1904
DRM35,OUT018,529.311
FDG41,OUT013,1230.3984
FDB52,OUT046,3579.3408
FDV19,OUT045,2246.4092
DRG48,OUT017,1994.7368
FDI26,OUT013,719.064
FDU11,OUT019,115.8492
FDF59,OUT019,254.3356
FDR07,OUT049,1518.024
NCE06,OUT017,1294.3152
FDE10,OUT046,1957.452
NCO55,OUT046,976.7286
FDZ13,OUT013,657.8104
FDT50,OUT017,1342.2528
FDH12,OUT010,215.7192
FDD21,OUT045,810.9444
NCM05,OUT013,4229.1616
FDK04,OUT013,994.7052
FDN33,OUT017,1342.2528
NCM18,OUT010,218.3824
DRC25,OUT049,1116.5466
FDT47,OUT017,2665.8632
FDD45,OUT027,2510.066
NCD07,OUT018,1006.6896
NCY54,OUT010,525.3162
FDL12,OUT049,2576.646
FDL02,OUT017,1270.3464
FDC60,OUT035,1416.8224
FDR37,OUT017,6385.022
FDY16,OUT017,4013.4424
FDU26,OUT045,1797.66
FDN24,OUT013,1018.674
FDH44,OUT013,3825.6868
FDE23,OUT010,45.2744
FDW60,OUT017,2999.429
FDQ55,OUT049,1382.2008
FDV32,OUT027,1592.5936
FDV03,OUT010,307.5996
FDY14,OUT010,262.3252
NCL55,OUT027,7472.2734
DRF25,OUT017,633.8416
FDX03,OUT046,293.6178
FDF40,OUT045,4731.1748
FDX24,OUT010,165.1184
FDA25,OUT049,2546.685
FDH21,OUT018,1765.0358
FDB47,OUT010,1041.977
FDT34,OUT019,211.7244
FDS39,OUT010,495.3552
NCU05,OUT046,1288.9888
FDE02,OUT049,1304.968
FDL25,OUT035,183.7608
FDC50,OUT049,1025.332
FDZ32,OUT049,998.7
FDV14,OUT045,265.6542
FDR07,OUT045,1272.3438
FDB26,OUT049,745.696
NCR50,OUT045,1990.742
FDP01,OUT018,1861.5768
FDH57,OUT045,1581.9408
FDM60,OUT027,910.8144
FDA45,OUT017,2954.1546
FDU55,OUT017,2543.356
FDH40,OUT035,1437.4622
FDG40,OUT019,173.108
FDT12,OUT049,1800.3232
DRL59,OUT045,1240.3854
FDT47,OUT018,1897.53
FDI60,OUT017,1120.5414
DRF51,OUT027,1318.284
NCK31,OUT049,708.4112
FDB08,OUT045,2727.7826
FDM44,OUT035,1289.6546
FDD46,OUT018,3022.732
FDR27,OUT019,592.562
FDV56,OUT010,283.6308
FDM02,OUT049,1038.648
FDU45,OUT018,2862.94
FDZ10,OUT017,1897.53
NCK31,OUT010,48.6034
FDR27,OUT035,2119.9072
FDF33,OUT013,2049.3324
FDJ36,OUT046,205.0664
FDP33,OUT049,2516.724
FDG17,OUT046,4097.3332
FDG47,OUT027,6872.3876
NCW29,OUT046,778.986
DRH59,OUT017,1956.1204
FDR32,OUT017,5480.8656
FDP48,OUT035,2876.256
FDG17,OUT035,4097.3332
DRJ59,OUT017,1060.6194
FDY48,OUT027,3050.6956
FDB02,OUT046,2241.7486
FDN10,OUT019,119.1782
NCD55,OUT035,133.8258
FDX34,OUT013,1205.098
FDZ38,OUT045,6595.4148
DRF37,OUT049,3418.883
DRL47,OUT019,238.3564
FDL27,OUT035,1120.5414
NCP53,OUT035,8604.7992
FDT03,OUT019,185.7582
FDJ28,OUT035,3350.3056
FDF40,OUT018,1607.907
FDA32,OUT035,3020.0688
NCP02,OUT017,744.3644
FDZ31,OUT045,3338.987
NCQ29,OUT013,3418.883
FDP57,OUT010,207.7296
FDL32,OUT027,1565.9616
DRB01,OUT035,1707.777
FDJ40,OUT046,337.5606
FDO24,OUT018,1901.5248
FDO11,OUT018,3435.528
FDA56,OUT035,1970.768
FDF02,OUT045,2930.1858
FDA10,OUT013,1225.072
NCI55,OUT017,2771.7254
FDZ40,OUT010,229.0352
FDV08,OUT049,284.2966
FDN48,OUT013,1258.362
FDU57,OUT017,2708.4744
DRF49,OUT013,1471.418
FDS02,OUT035,4096.6674
FDS43,OUT046,2014.045
FDT16,OUT013,3904.917
FDX19,OUT027,9133.4444
FDK15,OUT046,1488.063
DRA12,OUT049,3261.7542
FDY35,OUT017,1516.0266
NCU42,OUT013,4211.185
FDD26,OUT013,3331.6632
FDR11,OUT018,1127.8652
NCP53,OUT045,6692.6216
FDP34,OUT045,1577.946
NCV41,OUT019,331.5684
FDN20,OUT018,3874.2902
FDZ16,OUT018,3844.995
FDZ28,OUT049,1780.3492
NCL55,OUT013,4819.7262
NCJ17,OUT046,1137.1864
FDT37,OUT046,1808.3128
FDV51,OUT049,1155.8288
FDZ28,OUT035,1780.3492
FDN27,OUT013,2370.248
FDS14,OUT019,449.415
FDZ58,OUT045,2988.1104
FDD46,OUT046,1230.3984
FDJ03,OUT035,886.8456
FDU03,OUT010,179.766
FDA33,OUT027,1618.5598
NCW53,OUT035,1695.7926
NCC55,OUT017,782.9808
FDP52,OUT019,455.4072
FDE39,OUT049,3835.008
FDB44,OUT035,844.2344
FDG59,OUT013,270.3148
FDI05,OUT013,1684.474
FDF59,OUT045,2556.672
FDM39,OUT019,179.766
FDB14,OUT013,1744.396
NCS05,OUT019,262.3252
DRJ35,OUT045,363.5268
FDO31,OUT019,157.1288
FDA31,OUT046,3663.2316
FDX40,OUT049,796.9626
FDW56,OUT045,1356.2346
FDH09,OUT018,1179.1318
FDA52,OUT019,351.5424
FDF20,OUT019,196.411
FDE40,OUT046,495.3552
NCU17,OUT046,2460.7968
NCP14,OUT035,3219.8088
FDN25,OUT027,2546.685
FDU39,OUT049,1185.124
NCM05,OUT017,2914.8724
FDU07,OUT017,1813.6392
FDF28,OUT049,1017.3424
FDR57,OUT049,2567.3248
FDJ33,OUT013,985.384
DRH23,OUT035,1436.7964
FDQ52,OUT046,5960.2416
DRK13,OUT035,4933.578
FDP09,OUT046,4460.1942
FDR08,OUT027,3713.1666
FDV50,OUT045,1354.903
FDT13,OUT049,4040.7402
FDJ27,OUT027,2631.2416
FDH21,OUT046,4595.3516
FDW14,OUT027,1845.5976
FDL52,OUT049,568.5932
FDW28,OUT017,2740.4328
FDL40,OUT049,856.8846
FDE24,OUT046,427.4436
FDX35,OUT049,4687.232
FDP46,OUT017,2247.075
FDX56,OUT045,2070.638
FDQ45,OUT049,2510.066
FDK50,OUT027,3675.216
FDY26,OUT045,2752.4172
FDQ09,OUT017,3340.3186
FDN39,OUT049,2603.278
FDP13,OUT017,255.6672
FDR51,OUT013,1491.392
FDZ49,OUT010,667.1316
FDL28,OUT018,4832.3764
FDZ10,OUT035,747.0276
FDK38,OUT013,2153.1972
DRL49,OUT027,3119.9388
FDR15,OUT013,1713.7692
FDQ24,OUT035,6543.4824
FDD56,OUT013,3969.4996
NCR42,OUT046,645.1602
FDH52,OUT045,1086.5856
FDH57,OUT019,234.3616
FDR15,OUT010,319.584
FDJ34,OUT035,2956.152
FDW37,OUT035,1094.5752
FDQ23,OUT018,1675.1528
FDP34,OUT013,2972.797
FDE04,OUT027,7717.9536
FDC48,OUT045,792.302
FDA47,OUT019,665.8
FDI35,OUT018,2976.7918
NCV05,OUT013,2934.8464
FDR28,OUT045,1794.331
FDH31,OUT017,868.869
FDP59,OUT019,103.199
FDS19,OUT018,1805.6496
FDM60,OUT045,690.4346
FDJ44,OUT018,2250.404
DRH51,OUT017,263.6568
DRC25,OUT017,1288.323
DRE25,OUT013,1323.6104
NCX05,OUT049,1245.046
FDR11,OUT017,1127.8652
DRP47,OUT045,3271.7412
DRC49,OUT019,962.7468
FDQ47,OUT027,1120.5414
FDL20,OUT013,1366.2216
FDM34,OUT035,1186.4556
NCN55,OUT013,3605.307
FDD41,OUT035,1657.842
FDE52,OUT049,703.0848
NCT18,OUT019,359.532
FDJ32,OUT018,918.804
FDE16,OUT046,5890.9984
FDZ09,OUT045,3124.5994
DRZ11,OUT046,1478.076
FDK41,OUT049,852.224
FDE56,OUT049,651.8182
FDH34,OUT013,6897.688
DRI49,OUT013,1278.336
DRI59,OUT046,3131.9232
DRC36,OUT049,4377.635
FDS15,OUT019,190.4188
FDI07,OUT018,982.055
FDZ15,OUT018,1864.24
NCX41,OUT027,6769.8544
NCO29,OUT019,657.8104
FDF57,OUT013,1516.0266
FDI33,OUT035,1228.401
DRJ47,OUT049,3301.7022
FDB34,OUT046,610.5386
FDY22,OUT027,4916.933
DRL11,OUT017,2302.3364
FDY46,OUT035,2684.5056
FDG17,OUT013,6353.0636
FDE52,OUT018,1406.1696
DRP47,OUT027,5522.811
FDO01,OUT010,262.3252
FDL09,OUT046,1174.4712
FDR57,OUT013,3427.5384
DRD37,OUT035,583.2408
FDQ36,OUT027,1318.284
FDL33,OUT049,3769.7596
FDL48,OUT045,777.6544
FDL28,OUT049,4687.232
NCN29,OUT046,1458.102
FDO13,OUT035,3946.8624
FDB38,OUT045,3994.8
FDI36,OUT035,5275.7992
FDI58,OUT035,1561.9668
FDH22,OUT018,1180.4634
FDQ27,OUT013,3135.918
FDT33,OUT046,1315.6208
FDC56,OUT045,958.752
FDF14,OUT046,3691.1952
FDQ39,OUT017,4586.0304
NCM43,OUT017,2120.573
FDS46,OUT035,1668.4948
FDI22,OUT049,3615.294
NCE43,OUT045,2897.5616
FDZ36,OUT010,745.696
FDR13,OUT019,129.831
FDP46,OUT018,1482.7366
FDW56,OUT019,189.0872
FDB40,OUT017,2187.153
FDM28,OUT018,3415.554
FDV49,OUT013,6048.793
NCS53,OUT018,778.986
FDO03,OUT049,5954.9152
FDT15,OUT035,2876.256
FDD33,OUT049,3435.528
FDX13,OUT017,6849.0846
FDH60,OUT013,2348.9424
DRH51,OUT046,878.856
NCL07,OUT049,713.7376
FDW51,OUT045,1853.5872
FDF21,OUT019,579.246
FDH26,OUT019,288.9572
FDJ03,OUT049,708.4112
FDU35,OUT017,623.1888
DRL01,OUT018,1607.907
FDE59,OUT045,251.6724
FDI60,OUT035,1022.6688
DRH39,OUT035,231.6984
FDK36,OUT049,777.6544
FDN52,OUT045,852.224
FDU12,OUT017,3131.9232
NCT05,OUT027,2543.356
FDS37,OUT027,2488.7604
FDK24,OUT017,950.7624
DRF36,OUT013,3781.744
FDN46,OUT010,285.6282
NCN06,OUT045,2620.5888
FDD59,OUT035,958.752
FDM14,OUT045,1419.4856
FDO10,OUT018,177.7686
FDU35,OUT013,623.1888
NCA30,OUT018,3367.6164
NCO41,OUT049,2167.8448
FDI24,OUT046,3033.3848
FDZ16,OUT046,942.107
FDV47,OUT046,1860.2452
FDV16,OUT045,683.1108
FDZ22,OUT035,639.168
FDO20,OUT010,480.7076
FDW38,OUT013,647.1576
FDW52,OUT045,4275.7676
FDT43,OUT019,155.7972
NCS29,OUT045,1845.5976
NCC31,OUT017,447.4176
FDA21,OUT017,3630.6074
FDQ55,OUT046,1382.2008
NCE54,OUT049,1853.5872
FDD45,OUT017,466.06
NCP17,OUT017,1581.275
FDR47,OUT035,5772.486
DRM35,OUT013,5888.3352
FDR47,OUT019,1162.4868
FDX19,OUT010,784.9782
FDV22,OUT027,3797.7232
FDQ46,OUT027,3150.5656
DRO47,OUT045,3219.8088
FDB44,OUT010,1482.0708
FDN02,OUT010,790.9704
FDW10,OUT045,5469.547
FDJ41,OUT019,525.982
FDM50,OUT046,1557.972
FDW10,OUT035,529.311
FDY48,OUT049,1845.5976
NCE30,OUT027,5806.4418
FDO04,OUT045,1737.738
FDQ26,OUT010,61.2536
NCX29,OUT018,2576.646
FDE39,OUT046,3243.7776
NCR54,OUT027,5892.33
NCP55,OUT027,801.6232
FDX22,OUT017,4418.2488
FDI05,OUT035,1097.9042
FDC51,OUT027,3572.017
FDC10,OUT013,3673.8844
FDJ46,OUT045,2822.992
FDV10,OUT010,175.7712
FDX12,OUT027,4566.7222
FDL43,OUT019,258.3304
DRB13,OUT046,3605.307
FDF59,OUT027,4629.9732
FDT35,OUT049,1342.2528
NCJ19,OUT035,468.7232
FDT35,OUT018,3874.2902
FDI48,OUT046,788.3072
DRC24,OUT019,457.4046
NCZ05,OUT017,1922.8304
FDJ57,OUT049,1970.768
FDX11,OUT017,2544.6876
FDE09,OUT035,1334.2632
NCK06,OUT049,2048.6666
DRE37,OUT017,4729.8432
FDV56,OUT046,1230.3984
FDY43,OUT017,3690.5294
FDV35,OUT013,3369.6138
FDF05,OUT019,525.982
FDA36,OUT035,569.259
FDS13,OUT027,5522.811
FDU47,OUT013,2290.352
FDI36,OUT010,392.822
FDH48,OUT046,1569.9564
FDZ14,OUT013,2157.192
FDS46,OUT013,2450.144
FDE21,OUT017,2530.7058
FDA26,OUT049,4819.0604
FDV12,OUT046,587.2356
FDL46,OUT019,113.8518
FDN57,OUT013,1574.617
NCJ18,OUT017,1303.6364
FDO36,OUT045,2865.6032
FDX55,OUT018,3020.0688
FDT25,OUT019,592.562
FDD16,OUT049,451.4124
NCX18,OUT013,2993.4368
NCG55,OUT018,824.9262
NCV18,OUT049,3162.55
NCS18,OUT035,759.6778
FDC37,OUT045,2143.876
FDE47,OUT046,1618.5598
DRG49,OUT019,245.6802
FDC39,OUT049,4687.232
FDH24,OUT019,143.147
FDV39,OUT027,3998.7948
NCL17,OUT045,2127.231
NCY53,OUT035,1593.9252
FDH52,OUT013,1661.8368
NCD19,OUT018,447.4176
FDI44,OUT046,765.67
DRD49,OUT027,4579.3724
FDN08,OUT035,824.9262
FDO20,OUT027,9133.4444
FDY02,OUT046,3914.904
FDX23,OUT045,647.8234
FDX01,OUT017,1603.2464
FDH20,OUT027,2609.936
NCX41,OUT017,2752.4172
FDD21,OUT027,4504.137
DRH11,OUT019,163.7868
DRE60,OUT018,4566.7222
FDB10,OUT013,2133.2232
FDH38,OUT013,1158.492
NCL07,OUT018,123.8388
FDD48,OUT046,2603.278
NCT54,OUT027,2269.0464
FDF32,OUT027,7488.9184
DRH51,OUT045,878.856
DRG03,OUT035,2190.482
NCY42,OUT019,559.272
FDH32,OUT017,2741.7644
NCJ06,OUT027,2940.1728
FDH47,OUT027,2510.066
FDZ08,OUT018,1238.388
FDK16,OUT017,1342.2528
DRG01,OUT018,1138.518
NCM53,OUT027,2660.5368
NCB07,OUT035,1146.5076
NCZ06,OUT035,2259.0594
FDU48,OUT049,1967.439
NCB55,OUT027,2043.3402
FDP15,OUT013,3358.2952
FDF17,OUT046,2561.9984
NCN06,OUT049,3263.7516
DRM48,OUT018,123.8388
